"Book","DMC","TechName","IssueNumber","IssueYear","IssueMonth","IssueDay","DMC_ID","EMODBuild","ICNCollection","ICNCount"
"FIM","DMC-1KC46-A-23-51-0000-27A0F-421A-A","Left Audio Management Unit No Input from First Officer ACP on the RS-485 Bus - Fault Isolation","002","2016","12","22","J4081A507DBD0AD6114340F858EA7E8C","","","0"
"FIM","DMC-1KC46-A-23-51-0000-28A0F-421A-A","Right Audio Management Unit No Input from Left AMU on the AMU-AMU SERIAL DATA LINK BUS #2 RX - Fault Isolation","002","2016","12","22","B30601FBF089C8DCF0A74BFB2D084CC3","","","0"
"FIM","DMC-1KC46-A-23-51-0000-29A0F-421A-A","Right Audio Management Unit No Input from ARO ACP on the RS-485 Bus - Fault Isolation","003","2017","04","22","IAB5640F9040DF3FAD0AC50001F65806","","","0"
"FIM","DMC-1KC46-A-23-51-0000-30A0F-421A-A","Right Audio Management Unit No Input from Left AMU on the AMU-AMU PROCESSOR INTERCONNECT BUS 1 - Fault Isolation","002","2016","12","22","I73C39FC189ECA02F2BDA2FC7FA3DB62","","","0"
"FIM","DMC-1KC46-A-23-51-0000-31A0F-421A-A","Right Audio Management Unit No Input from Captain ACP on the RS-485 Bus - Fault Isolation","002","2016","12","22","P87BA4D3BB5E0CD19A3CA0DA0D848757","","","0"
"FIM","DMC-1KC46-A-23-51-0000-32A0F-421A-A","Right Audio Management Unit No Input from First Officer ACP on the RS-485 Bus - Fault Isolation","002","2016","12","22","NA07EB3E18B5CF97692794F1408A4819","","","0"
"FIM","DMC-1KC46-A-23-51-0000-33A0F-421A-A","Right Audio Management Unit No Input from Left AMU on the AMU-AMU PROCESSOR INTERCONNECT BUS 2 - Fault Isolation","002","2016","12","22","DEEDAD749B2AAB9C3545F002D5D6EC2A","","","0"
"FIM","DMC-1KC46-A-23-51-0000-34A0F-421A-A","Left Audio Management Unit No Input from Left AE ACP on the RS-485 Bus - Fault Isolation","003","2017","04","22","A33357BC37D1D6778149D9F63BB629FC","","","0"
"FIM","DMC-1KC46-A-23-51-0000-35A0F-421A-A","Left Audio Management Unit No Input from Second Observer ACP on the RS-485 Bus - Fault Isolation","002","2016","12","22","I5A020E063D2414B26F3121307B0895D","","","0"
"FIM","DMC-1KC46-A-23-51-0000-36A0F-421A-A","Right Audio Management Unit No Input from Right AE ACP on the RS-485 Bus - Fault Isolation","003","2017","04","22","LADC91364EFB7E3B8B0D85694154C35A","","","0"
"FIM","DMC-1KC46-A-23-51-0000-37A0F-421A-A","Right Audio Management Unit No Input from Right ARO ACP on the RS-485 Bus - Fault Isolation","003","2017","04","22","C3ACF13BC857AA6D651D6E583B7BD0BF","","","0"
"FIM","DMC-1KC46-A-23-51-0000-38A0F-421A-A","Right Audio Management Unit No Input from First Observer ACP on the RS-485 Data Bus - Fault Isolation","002","2016","12","22","CACB0D1E7B4138C164D26A2E12AFF78D","","","0"
"FIM","DMC-1KC46-A-23-51-0000-39A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from AE-L ACP on the ICS Bus - Fault Isolation","002","2016","12","22","B24AF823E924E7050553BE010A2FA5AF","","","0"
"FIM","DMC-1KC46-A-23-51-0000-40A0F-421A-A","Left Audio Management Unit has No Input from ISP 1 on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","K537FAF82DBA9267677E115EDD551EF4","","","0"
"FIM","DMC-1KC46-A-23-51-0000-41A0F-421A-A","Left Audio Management Unit has No output on 1553 Bus - Fault Isolation","002","2016","12","22","N46857F2A588B1D46BB7C94EC3C68EC7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-42A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from AE-R ACP on the ICS Bus - Fault Isolation","002","2016","12","22","GB608E39A931ABD6C17B3B7D05EF8F7E","","","0"
"FIM","DMC-1KC46-A-23-51-0000-43A0F-421A-A","Left Audio Management Unit has No Input from ISP 2 (ST1B) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","B3F7794F0DCAC28C014201C4464C0FD9","","","0"
"FIM","DMC-1KC46-A-23-51-0000-44A0F-421A-A","Right Audio Management Unit has No output on 1553 Bus - Fault Isolation","002","2016","12","22","OFC4C736B012ABC558C39F465A69197E","","","0"
"FIM","DMC-1KC46-A-23-51-0000-45A0F-421A-A","Left Audio Management Unit has No Input from ISP 3 (ST2A) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","CDC479C032CA134B6308A20F53BA7C3F","","","0"
"FIM","DMC-1KC46-A-23-51-0000-46A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from ARO ACP on the ICS Bus - Fault Isolation","002","2016","12","22","L35B53F343D261C752A4A2E2A5BB4455","","","0"
"FIM","DMC-1KC46-A-23-51-0000-47A0F-421A-A","Left Audio Management Unit has No Input from ISP 4 (ST2B) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","A96AC2E4A67D9719214169F03D7E38EE","","","0"
"FIM","DMC-1KC46-A-23-51-0000-48A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from AROI ACP on the ICS Bus - Fault Isolation","002","2016","12","22","AC3323A66C22095B326536AAEC9830F7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-49A0F-421A-A","Left Audio Management Unit has No Input from ISP 5 (ST1C) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","A3AA46F4D36C115BB3119DFB61284D67","","","0"
"FIM","DMC-1KC46-A-23-51-0000-50A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from CAPT ACP on the ICS Bus - Fault Isolation","002","2016","12","22","N6870F0645B88F14F59F49A2F499E057","","","0"
"FIM","DMC-1KC46-A-23-51-0000-51A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from F/O ACP on the ICS Bus - Fault Isolation","002","2016","12","22","G5489E9D8B15B987D96C62868FC73BD8","","","0"
"FIM","DMC-1KC46-A-23-51-0000-52A0F-421A-A","Left Audio Management Unit has No Input from ISP 6 (ST2C) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","B7AE5E0467C98F8EC1D0A79190CF1DF3","","","0"
"FIM","DMC-1KC46-A-23-51-0000-53A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from OBS1 ACP on the ICS Bus - Fault Isolation","002","2016","12","22","C1C92158E16A7BCF4165E77C14FEC436","","","0"
"FIM","DMC-1KC46-A-23-51-0000-54A0F-421A-A","Left Audio Management Unit has No Input from ISP 7 (ST2D) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","CAED8A9B00F304F7F364F2A9C3A147CC","","","0"
"FIM","DMC-1KC46-A-23-51-0000-55A0F-421A-A","Left Audio Management Unit has Received No or Incorrect response from OBS2 ACP on the ICS Bus - Fault Isolation","002","2016","12","22","B62F12669F9ECBAAB5B3DA3FDC2288A7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-56A0F-421A-A","Left Audio Management Unit has No Input from ISP 8 (AFT) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","EDE548D3903CBAE7288DF12373D5D67C","","","0"
"FIM","DMC-1KC46-A-23-51-0000-57A0F-421A-A","Right Audio Management Unit has No Input from ISP 1 (AROO) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","KDDCB03325FE5EC767E4ECBF4978FD03","","","0"
"FIM","DMC-1KC46-A-23-51-0000-58A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from AE-L ACP on the ICS Bus - Fault Isolation","002","2016","12","22","NFAEB4A6A4180B8F4BA7515FE32B2D97","","","0"
"FIM","DMC-1KC46-A-23-51-0000-59A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from AE-R ACP on the ICS Bus - Fault Isolation","002","2016","12","22","M7A32A28B1D237E3071AD69A215EE0E6","","","0"
"FIM","DMC-1KC46-A-23-51-0000-60A0F-421A-A","Right Audio Management Unit has No Input from ISP 2 (ST1B) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","LA5D34757793AA394D7940EDA2350135","","","0"
"FIM","DMC-1KC46-A-23-51-0000-61A0F-421A-A","Right Audio Management Unit has No Input from ISP 3 (ST2A) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","C9005D8DDEFDA07CB59E6D27EB61DED2","","","0"
"FIM","DMC-1KC46-A-23-51-0000-62A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from ARO ACP on the ICS Bus - Fault Isolation","002","2016","12","22","LB888FE1402F184AFF9A4300FCC7FF04","","","0"
"FIM","DMC-1KC46-A-23-51-0000-63A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from AROI ACP on the ICS Bus - Fault Isolation","002","2016","12","22","GC373C94EECADE5CDC1146A836D21BE7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-64A0F-421A-A","Right Audio Management Unit has No Input from ISP 5 (ST1C) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","O3F2224D6326E776899A411F3261D42F","","","0"
"FIM","DMC-1KC46-A-23-51-0000-65A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from CAPT ACP on the ICS Bus - Fault Isolation","002","2016","12","22","MB395A336D3DA6048F694331C065A923","","","0"
"FIM","DMC-1KC46-A-23-51-0000-66A0F-421A-A","Right Audio Management Unit has No Input from ISP 6 (ST2C) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","J3551DEC52897AF5EE93A73334688FD6","","","0"
"FIM","DMC-1KC46-A-23-51-0000-67A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from F/O ACP on the ICS Bus - Fault Isolation","002","2016","12","22","P9BD1907F4DA0182F2CCD6EB6EFE25C4","","","0"
"FIM","DMC-1KC46-A-23-51-0000-68A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from OBS1 ACP on the ICS Bus - Fault Isolation","002","2016","12","22","L5F91152AECAFBE46768A9F0D60D5CC7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-69A0F-421A-A","Right Audio Management Unit has No Input from ISP 7 (ST2D) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","C3D665469DAE2419116A9273308317A7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-70A0F-421A-A","Right Audio Management Unit has No Input from ISP 8 (AFT) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","AE93135C8390EF5FD3940BE586DCA32A","","","0"
"FIM","DMC-1KC46-A-23-51-0000-71A0F-421A-A","Right Audio Management Unit has Received No or Incorrect response from OBS2 ACP on the ICS Bus - Fault Isolation","002","2016","12","22","J9A28B7F43830C380FF91764A55FE801","","","0"
"FIM","DMC-1KC46-A-23-51-0000-72A0F-421A-A","Right Audio Management Unit has No Input from ISP 4 (ST2B) on the RS-485 ISP Loop Bus - Fault Isolation","002","2016","12","22","M5B906292D7BCFA36A488DBC16EB297C","","","0"
"FIM","DMC-1KC46-A-23-51-0000-73A0F-421A-A","Right Audio Management Unit No Input from ARO ACP on the RS-485 Bus - Fault Isolation","003","2017","04","22","K895C6EC69D406F312CFB54EC84B11F7","","","0"
"FIM","DMC-1KC46-A-23-51-0000-74A0F-421A-A","Primary AFMC has no Input from Audio Management Systems - Fault Isolation","002","2016","12","22","LF5F180FB4E5FD52C578EC079FC34DD3","","","0"
"FIM","DMC-1KC46-A-23-71-0000-01A0F-400A-A","23-71 TASKS","002","2016","12","22","IBB3260177A9CE8C839C1EBCD3276CC6","","","0"
"FIM","DMC-1KC46-A-23-71-0000-02A0F-421A-A","Cockpit Voice Recorder Module Internal Problems - Fault Isolation","002","2016","12","22","DA069FCF29BBF247B1C800AD141EC22A","","","0"
"FIM","DMC-1KC46-A-23-71-0000-03A0F-421A-A","Voice Recorder Module Program Pin Problems - Fault Isolation","002","2016","12","22","L527FB3C9A53EE9095A9276223F83059","","","0"
"FIM","DMC-1KC46-A-23-71-0000-04A0F-421A-A","Cockpit Voice Recorder No Output on CVR Fault Status Bus - Fault Isolation","002","2016","12","22","B50AFD9B477E491ECD37953283E467A0","","","0"
"FIM","DMC-1KC46-A-23-71-0000-05A0F-421A-A","Cockpit Voice Recorder is Not Receiving Valid Data Link Data or CVR pin 56 is Not grounded - Fault Isolation","002","2016","12","22","MEF5EF56552381F15FBDEEC808C3CDDB","","","0"
"FIM","DMC-1KC46-A-23-71-0000-06A0F-421A-A","Cockpit Voice Recorder is Unable to Record Clock Input or Input data is Missing - Fault Isolation","002","2016","12","22","L098E630EC19693821427D269DDAEBFD","","","0"
"FIM","DMC-1KC46-A-23-98-0000-01A0F-400A-A","23-98 TASKS","002","2016","12","22","LE21C27E1F4A519CD658294CD52D5D68","","","0"
"FIM","DMC-1KC46-A-23-98-0000-02A0F-421A-A","EICAS Message Latched by CMCS - Fault Isolation","002","2016","12","22","NAD1BE2A8A5A7BFC1AE5F7EECE6F0045","","","0"
"FIM","DMC-1KC46-A-23-98-0000-03A0F-421A-A","Observed Fault with Correlated Maintenance Messages - Fault Isolation","001","2015","12","22","IB6E16864A4B05C325F6D44811CA9733","","","0"
"FIM","DMC-1KC46-A-24-00-0000-01A0F-441A-A","FAULT CODE INDEX","005","2017","04","22","FC-INDEX-24","","","0"
"FIM","DMC-1KC46-A-24-00-0000-02A0F-442A-A","MAINTENANCE MESSAGES","004","2017","04","22","MAINT-MSG-24","","","0"
"FIM","DMC-1KC46-A-24-20-0000-01A0F-400A-A","24-20 TASKS","002","2016","12","22","J9E3E00187FEBA6292F8DE35E6F51A45","","","0"
"FIM","DMC-1KC46-A-24-20-0000-02A0F-421A-A","Left GEN Circuit Breaker to Bus Power Control Unit Open Circuit Problems - Fault Isolation","003","2016","12","22","BB317650251B8A0D4293610995AD3A50","","","0"
"FIM","DMC-1KC46-A-24-20-0000-03A0F-421A-A","Captain Instrument Bus Voltage Sensing Unit Power Bus Problems - Fault Isolation","004","2016","12","22","E3D5B189C8D377C4CECB04B2B31353B2","","","0"
"FIM","DMC-1KC46-A-24-20-0000-04A0F-421A-A","Left Integrated Generator Internal Problems - Fault Isolation","002","2016","12","22","I572F04ADABF393B36C71AC83D0E2578","","","0"
"FIM","DMC-1KC46-A-24-20-0000-05A0F-421A-A","Left Integrated Drive Generator Oil Level Problems - Fault Isolation","002","2016","12","22","B7A2E34BD196ABEF79DDC38DC9DF8867","","","0"
"FIM","DMC-1KC46-A-24-20-0000-06A0F-421A-A","Left IDG Air/Oil Heat Exchanger Valve Command Problems - Fault Isolation","002","2016","12","22","B72567CD1CA7B9F404312344C1D944A0","","","0"
"FIM","DMC-1KC46-A-24-20-0000-07A0F-421A-A","Left IDG Valve Failure Relay Output Command Problems - Fault Isolation","002","2016","12","22","G5A00A54042613BD499FF9A19F3F9BF6","","","0"
"FIM","DMC-1KC46-A-24-20-0000-08A0F-421A-A","First Officer Instrument Bus Voltage Sensing Unit Power Bus Problems - Fault Isolation","002","2016","12","22","M4D01E8092D3DC7D0432C1926146928C","","","0"
"FIM","DMC-1KC46-A-24-20-0000-09A0F-421A-A","Right GEN Circuit Breaker to Bus Power Control Unit Open Circuit Problems - Fault Isolation","003","2016","12","22","D88289934BD6E609AADDE3A66D594B3B","","","0"
"FIM","DMC-1KC46-A-24-20-0000-10A0F-421A-A","Right IDG Air/Oil Heat Exchanger Valve Command Problems - Fault Isolation","002","2016","12","22","K0E52C962834797ED54F32A99946887D","","","0"
"FIM","DMC-1KC46-A-24-20-0000-11A0F-421A-A","Right Integrated drive generator Oil Level Problems - Fault Isolation","002","2016","12","22","OCDF40B50E6D330DDAF39995C8A5B4F1","","","0"
"FIM","DMC-1KC46-A-24-20-0000-12A0F-421A-A","Right IDG Valve Failure Relay Output Command Problems - Fault Isolation","002","2016","12","22","EB8E3BF13BB0CCBB249346854CA9C8F6","","","0"
"FIM","DMC-1KC46-A-24-20-0000-13A0F-421A-A","Left Generator Control Unit Internal Problems - Fault Isolation","002","2016","12","22","O5A0E71376B433348E8B559B366BF7C4","","","0"
"FIM","DMC-1KC46-A-24-20-0000-14A0F-421A-A","Right Generator Control Unit Internal Problems - Fault Isolation","002","2016","12","22","GE566F07A037217E432EFFECB5EDF3A9","","","0"
"FIM","DMC-1KC46-A-24-20-0000-15A0F-421A-A","Aux Power Circuit Breaker Open Circuit Problems - Fault Isolation","003","2016","12","22","NE9289C77E6D181CD348AE659F117151","","","0"
"FIM","DMC-1KC46-A-24-20-0000-16A0F-421A-A","APU Generator Control Unit Internal Problems - Fault Isolation","002","2016","12","22","J7A3F0325455058C257AA3BFAEBDB144","","","0"
"FIM","DMC-1KC46-A-24-20-0000-17A0F-421A-A","Left GEN Circuit Breaker to Left Generator Control Unit Open Circuit Problems - Fault Isolation","002","2016","12","22","J29513F71BAA563A22C3383364F84F12","","","0"
"FIM","DMC-1KC46-A-24-20-0000-18A0F-421A-A","Bus Power Control Unit Internal Problems - Fault Isolation","002","2016","12","22","BC8B8D3A83B7EB5475F888154ABF1578","","","0"
"FIM","DMC-1KC46-A-24-20-0000-19A0F-421A-A","Right GEN Circuit Breaker to Right Generator Control Unit Open Circuit Problems - Fault Isolation","002","2016","12","22","DD03DCC09F45F36ED145935A7F17CECC","","","0"
"FIM","DMC-1KC46-A-24-20-0000-20A0F-421A-A","Left Utility Bus Relay Open Circuit Problems - Fault Isolation","003","2016","12","22","C0590BACBA48952ACDC9BB4046FAB8E7","","","0"
"FIM","DMC-1KC46-A-24-20-0000-21A0F-421A-A","Right Utility Bus Relay Open Circuit Problems - Fault Isolation","003","2016","12","22","JBA59BCF7DC1EE0427C49B292CB3EF92","","","0"
"FIM","DMC-1KC46-A-24-20-0000-22A0F-421A-A","Captain's Instrument Bus Transfer Power Problems - Fault Isolation","002","2016","12","22","I7ADA8B64C695F8DCFE5519545D649D7","","","0"
"FIM","DMC-1KC46-A-24-20-0000-23A0F-421A-A","First Officer's Instrument Bus Transfer Power Problems - Fault Isolation","002","2016","12","22","IB783524CE4620882CCBEF506BDDBCB6","","","0"
"FIM","DMC-1KC46-A-24-20-0000-24A0F-421A-A","GEN Circuit Breaker Power Problems - Fault Isolation","003","2016","12","22","B23288EF07A56C4D3EAE822F54803C0F","","","0"
"FIM","DMC-1KC46-A-24-21-0000-01A0F-400A-A","24-20 TASKS","002","2016","12","22","L000F3026BF7E4310D00981C0980E73D","","","0"
"FIM","DMC-1KC46-A-24-21-0000-02A0F-421A-A","Bus Power Control Unit (BPCU) BITE Procedure","004","2016","12","22","L46A52F5D474E9D21F298E6408E5D314","","","0"
"FIM","DMC-1KC46-A-24-21-0000-03A0F-421A-A","CYCLING LBTB SENSED Message","002","2016","12","22","K06BC08E72BD42066CCC5C75F2D2373A","","","0"
"FIM","DMC-1KC46-A-24-21-0000-04A0F-421A-A","CYCLING LGCB SENSED Message","002","2016","12","22","O61E97513C827B8EC8A69B0892F7BC96","","","0"
"FIM","DMC-1KC46-A-24-21-0000-05A0F-421A-A","L BTB CLOSE CMD/ADJ SNS DISAGRE Message","002","2016","12","22","O9A77830590AE9D95E78904B4E8AD32B","","","0"
"FIM","DMC-1KC46-A-24-21-0000-06A0F-421A-A","L BTB TR LO CMD/DATA BUS DISAGRE Message","002","2016","12","22","L11DDA0B1AACE360B80D6B2ABDB5870F","","","0"
"FIM","DMC-1KC46-A-24-21-0000-07A0F-421A-A","L BTB TR/LO CMD OPEN CIRCUIT Message","002","2016","12","22","OACB0755BB1FECE7BE54D498675E6E34","","","0"
"FIM","DMC-1KC46-A-24-21-0000-08A0F-421A-A","L BTB TRIP CMD/ADJ SNS DISAGRE Message","002","2016","12","22","K462F002708E21EC9F84626F3DA27BF8","","","0"
"FIM","DMC-1KC46-A-24-21-0000-09A0F-421A-A","L BUS TIE SW AUTO/ISLN DISAGRE Message","002","2016","12","22","O506F0BA3BA55169A500928381DB68C0","","","0"
"FIM","DMC-1KC46-A-24-21-0000-10A0F-421A-A","L CH ID PROGRM PINS INCORRECT Message","002","2016","12","22","ID2EF13D1492DF07F20F8C3F86E9EB93","","","0"
"FIM","DMC-1KC46-A-24-21-0000-11A0F-421A-A","L DELTA T/T OUT SW SENSED INCORR Message","002","2016","12","22","G8FA5140CB212F40E63369DE4E64EDDD","","","0"
"FIM","DMC-1KC46-A-24-21-0000-12A0F-421A-A","L ENG FIRE SW WAS PULLED Message","002","2016","12","22","IF014EFC5635D7CCB40CE42E6BEC95BE","","","0"
"FIM","DMC-1KC46-A-24-21-0000-13A0F-421A-A","L EXCITER FIELD RIPPLE CUR HIGH Message","002","2016","12","22","EC3FA581D0F8578685FD5295DD28A2C3","","","0"
"FIM","DMC-1KC46-A-24-21-0000-14A0F-421A-A","L FUEL SW INCORR W/NORM IDG SPEED Message","002","2016","12","22","G873EA291B00697E1674E38A13029389","","","0"
"FIM","DMC-1KC46-A-24-21-0000-15A0F-421A-A","L FUEL SW INCORR W/LOW IDG SPEED Message","002","2016","12","22","L46DF2E10DE8DDDA533399A3D21EDF19","","","0"
"FIM","DMC-1KC46-A-24-21-0000-16A0F-421A-A","L GCB CLOSE CMD/ADJ SNS DISAGRE Message","002","2016","12","22","J9D5DCD71393E7E2236D69D004122E59","","","0"
"FIM","DMC-1KC46-A-24-21-0000-17A0F-421A-A","L GCB TRIP CMD/ADJ SNS DISAGRE Message","002","2016","12","22","J85DA07BB4AEB3B2F9D37AF1BF7C93F3","","","0"
"FIM","DMC-1KC46-A-24-21-0000-18A0F-421A-A","L GCU 28V CONT SW PWR SNS LOW Message","002","2016","12","22","O329FEFFC491A6C7547A9F110D369783","","","0"
"FIM","DMC-1KC46-A-24-21-0000-19A0F-421A-A","L GCU AIR GND SW SIG INVALID Message","002","2016","12","22","P499158AAAA5408A42B91D359EFA4B20","","","0"
"FIM","DMC-1KC46-A-24-21-0000-20A0F-421A-A","L GCU APU AVAIL OPEN CIRCUIT Message and L GCU APU AVAIL SENSED INCORR Message","002","2016","12","22","NF55DCFA320A201F641E18B0DBEE2E5A","","","0"
"FIM","DMC-1KC46-A-24-21-0000-21A0F-421A-A","L GCU FAULT Message","002","2016","12","22","CE7C75D77887300B63A76B4C208E2BE5","","","0"
"FIM","DMC-1KC46-A-24-21-0000-22A0F-421A-A","LGCU L LOAD BUS V LOW W/BUS POWERD Message","002","2016","12","22","F0E626BB69A60098F9F4696C961411D4","","","0"
"FIM","DMC-1KC46-A-24-21-0000-23A0F-421A-A","LGCU TIE BS V LO W/L LD BUS SRC Message","002","2016","12","22","E9260B05F969200BF0B1520B9817A3A8","","","0"
"FIM","DMC-1KC46-A-24-21-0000-24A0F-421A-A","LGCU/BPCU/RGCU APB SNS DISAGRE Message","002","2016","12","22","M065A5B13DE201308C24DCEAAC4D89B9","","","0"
